Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,normCross,normCrossError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_w2
6,12,1.2044,16.01,0.6499999999999999,21008.22473,474.28,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,21069.148581717,475.8820690799041,0.0050124027978537,0.6449875972021462,2.894010933453939,0.0031,1.2075,0.5544,0.5575,1.0051544163705737,0.0517968957535859,0.0522205901436175,0.4747205901436174,0.6889997025715014,2.047890532385382,0.7355276963266588,0.0077110280001636,2732339.7841727347,61506.71479729237,0.0239415756733052,0.0238801107585332,2551.9471342025854,2538.860788591264,53767353.34320116,1214425.882406858,138.08486281690278,3.1188782959623182,53491635.18312452,1208198.3251806474,137.3767657664995,3.102884736082652,0.609~0.702,0.649,0.045~0.070,0.056,0.0,0.0,0.0,0.0,0.157,0.0305,0.0137,0.0254,0.0138,0.0254,0.0155,0.0257,0.0135,0.0253,0.0152,0.0256,0.054,0.0276,0.0155,0.0257,0.014,0.0255,0.0155,0.0257,-38.47208842487529,1.0,2.528308459801216,0.9253465916091235,0.9346627543863837
6,12,1.2044,16.01,0.6539999999999999,20472.19699,472.97,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20531.566361271,474.5574497366594,0.0050124027978537,0.6489875972021462,2.894010933453939,0.0031,1.2075,0.5504,0.5535,1.0051544163705737,0.0514231807770087,0.0518459132636633,0.4795619132636632,0.6925040889869628,2.0557713932653363,0.73213941313415,0.0076648789784416,2678654.994947512,61706.12756317227,0.0239415756733052,0.0238801107585332,2629.869225691164,2616.383296794472,53995334.52874251,1248024.032884922,138.67036217242,3.205164782300068,53718447.28465669,1241624.1848603778,137.9592626903367,3.188728746647033,0.609~0.702,0.649,0.045~0.070,0.056,0.0,0.0,0.0,0.0,2.62,0.0311,0.0143,0.0256,0.0142,0.0256,0.0161,0.0259,0.0139,0.0255,0.0158,0.0258,0.0653,0.0282,0.0161,0.0259,0.0144,0.0257,0.0161,0.0259,7.083945703015081,1.0,2.9792384444161035,0.9191600072093241,0.9288003838048423
6,12,1.2044,16.01,0.6579999999999999,19781.77979,464.34,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19839.146951391,465.8918570840174,0.0050124027978537,0.6529875972021462,2.894010933453939,0.0031,1.2075,0.5464,0.5495,1.0051544163705737,0.0510494658004316,0.0514712363837091,0.484435236383709,0.6960138191039809,2.063652254145291,0.728720495838323,0.0076190224187282,2603896.649867386,60944.82657756854,0.0239415756733052,0.0238801107585332,2710.087351063276,2696.1900648548108,53765821.20885029,1262607.628846775,138.080928002401,3.242618250297936,53490110.90553501,1256132.996366685,137.3728511296659,3.225990153837686,0.609~0.702,0.649,0.045~0.070,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0258,0.0168,0.0262,0.0143,0.0257,0.0165,0.026,0.0795,0.0287,0.0168,0.0262,0.0148,0.0259,0.0168,0.0262,1.0,1.0,3.5970933425048552,0.9125119445579681,0.9192627044992143
6,12,1.2044,16.01,0.6619999999999999,20417.26552,482.4,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20476.475590008,484.0094455292719,0.0050124027978537,0.6569875972021462,2.894010933453939,0.0031,1.2075,0.5424,0.5455,1.0051544163705737,0.0506757508238545,0.0510965595037549,0.4893405595037549,0.6995288124900609,2.0715331150252445,0.7252708913990342,0.0075734612799969,2703714.303536549,63696.106993260255,0.0239415756733052,0.0238801107585332,2792.668679805706,2778.3479178149714,57184012.05302139,1351678.0192597234,146.8594968634447,3.471368074800413,56890773.31968781,1344746.6351890315,146.10640362475564,3.453566952762224,0.609~0.702,0.649,0.045~0.070,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.026,0.0175,0.0264,0.0147,0.0258,0.0172,0.0262,0.098,0.0294,0.0175,0.0264,0.0153,0.0261,0.0175,0.0264,1.0,1.0,4.603646798409195,0.9027309160853211,0.9135564639731064
6,12,1.2044,16.01,0.6659999999999999,19996.4363,477.25,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20054.42596527,478.83810269844537,0.0050124027978537,0.6609875972021462,2.894010933453939,0.0031,1.2075,0.5384,0.5415,1.0051544163705737,0.0503020358472775,0.0507218826238007,0.4942778826238007,0.7030489902018213,2.079413975905199,0.7217905495451471,0.0075281982893876,2663907.7763852794,63394.982657772525,0.0239415756733052,0.0238801107585332,2877.6824824638497,2862.92577100206,57710270.29612566,1377944.020071542,148.21102883939056,3.5388241962817446,57414332.91862434,1370877.9443531104,147.4510049655387,3.5206771602912355,0.702~0.878,0.756,0.045~0.070,0.056,0.00686,0.022,0.0182,0.0266,0.00691,0.022,0.016,0.0262,0.0154,0.0262,0.0182,0.0266,0.0151,0.026,0.0179,0.0264,0.00925,0.0243,0.0182,0.0266,0.0157,0.0263,0.0182,0.0266,0.3887151209012071,1.0,0.5557870338765617,0.896258316709444,0.907364398974095
6,12,1.2044,16.01,0.6699999999999999,20094.9049,486.5,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20153.18012421,488.1130252315312,0.0050124027978537,0.6649875972021462,2.894010933453939,0.0031,1.2075,0.5344,0.5375,1.0051544163705737,0.0499283208707004,0.0503472057438465,0.4992472057438464,0.7065742747537915,2.087294836785153,0.7182794228192932,0.0074832359518474,2693110.340752328,65011.981865932285,0.0239415756733052,0.0238801107585332,2965.2002072568685,2949.994706249869,59758213.8811925,1447352.8435813133,153.47054026067332,3.717079350695837,59451774.68051958,1439930.840484626,152.6835456932349,3.698018225018125,0.702~0.878,0.756,0.045~0.070,0.056,0.00715,0.0223,0.019,0.0269,0.00718,0.0223,0.0166,0.0264,0.0158,0.0264,0.019,0.0269,0.0156,0.0263,0.0186,0.0267,0.00964,0.0246,0.019,0.0269,0.0162,0.0265,0.019,0.0269,0.3999628062630205,1.0,0.565543204470174,0.8903988530989237,0.8982281021486509
6,12,1.2044,16.01,0.6739999999999999,20557.23195,502.41,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20616.847922655,504.0718746592359,0.0050124027978537,0.6689875972021462,2.894010933453939,0.0031,1.2075,0.5304,0.5335,1.0051544163705737,0.0495546058941233,0.0499725288638923,0.5042485288638923,0.7101045900878914,2.095175697665108,0.7147374666225602,0.0074385765594196,2771611.982207468,67541.14795844759,0.0239415756733052,0.0238801107585332,3055.295560083468,3039.628051494391,62990563.92100389,1540088.5606093137,161.77183433729547,3.955242436059193,62667549.279096,1532191.010183578,160.94227086164892,3.934960013746784,0.702~0.878,0.756,0.045~0.070,0.056,0.00747,0.0226,0.0198,0.0271,0.00749,0.0226,0.0173,0.0267,0.0163,0.0266,0.0198,0.0271,0.016,0.0264,0.0194,0.0269,0.0101,0.0249,0.0198,0.0271,0.0166,0.0267,0.0198,0.0271,0.4108876958011695,1.0,0.5784593585684829,0.880546947679604,0.8917482962904978
6,12,1.2044,16.01,0.6779999999999999,21614.23762,529.2,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,21676.918909098,530.9497109091309,0.0050124027978537,0.6729875972021462,2.894010933453939,0.0031,1.2075,0.5264,0.5295,1.0051544163705737,0.0491808909175462,0.0495978519839381,0.509281851983938,0.7136398615435786,2.1030565585450622,0.7111646392590883,0.0073942222001897,2931602.3135660742,71569.39373372056,0.0239415756733052,0.0238801107585332,3148.0445880972056,3131.9014639205507,68239907.25840794,1671453.363979265,175.25315356826923,4.292612414762131,67889974.06469108,1662882.1768645002,174.35445809518097,4.270599964393492,0.702~0.878,0.756,0.045~0.070,0.056,0.00783,0.023,0.0205,0.0273,0.00783,0.023,0.0179,0.0269,0.0167,0.0267,0.0205,0.0273,0.0164,0.0266,0.0202,0.0272,0.0106,0.0253,0.0205,0.0273,0.0171,0.0269,0.0205,0.0273,0.42648934435746816,1.0,0.5950271935653779,0.8709506762072055,0.8862023968223072
6,12,1.2044,16.01,0.6859999999999999,19824.43383,447.75,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19881.924688107,449.26226701139024,0.0050124027978537,0.6809875972021462,2.894010933453939,0.0031,1.2075,0.5184,0.5215,1.0051544163705737,0.048433460964392,0.0488484982240297,0.5194444982240296,0.7207249809906894,2.1188182803049704,0.7039262190305504,0.0073064359652632,2721152.252976824,61281.5881954927,0.0239415756733052,0.0238801107585332,3341.8200925433634,3324.683290563511,66441815.40114991,1501353.6707202457,170.635309244469,3.855763818943363,66101102.79479149,1493654.7522134515,169.76029400597128,3.835991521447832,0.702~0.878,0.756,0.045~0.070,0.056,0.00871,0.0238,0.0222,0.0278,0.00865,0.0238,0.0193,0.0273,0.0176,0.0272,0.0222,0.0278,0.0173,0.027,0.0218,0.0277,0.0118,0.026,0.0222,0.0278,0.018,0.0273,0.0222,0.0278,0.46283095514220624,1.0,0.6277919626915665,0.855504552862998,0.8707126156661603
6,12,1.2044,16.01,0.69,19680.75654,445.58,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19737.830733965995,447.0839127170929,0.0050124027978537,0.6849875972021462,2.894010933453939,0.0031,1.2075,0.5144,0.5175,1.0051544163705737,0.0480597459878149,0.0484738213440755,0.5245738213440754,0.724274686389132,2.1266991411849245,0.7002605576887547,0.0072630073219202,2717583.758231384,61349.24284809839,0.0239415756733052,0.0238801107585332,3443.0111755872617,3425.3554672916207,67957571.79889464,1539314.9079102308,174.52806202533262,3.953255547730528,67609086.417067,1531421.324763624,173.63308481051217,3.932983314150877,0.702~0.878,0.756,0.045~0.070,0.056,0.00926,0.0243,0.0231,0.0281,0.00916,0.0242,0.02,0.0276,0.018,0.0273,0.0231,0.0281,0.0177,0.0272,0.0227,0.0279,0.0126,0.0264,0.0231,0.0281,0.0185,0.0276,0.0231,0.0281,0.4828857583421284,1.0,0.6471092551891162,0.8487289958607381,0.8646141046608418
6,12,1.2044,16.01,0.694,20130.5687,458.3,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,20188.94734923,459.8444420518701,0.0050124027978537,0.6889875972021462,2.894010933453939,0.0031,1.2075,0.5104,0.5135,1.0051544163705737,0.0476860310112378,0.0480991444641213,0.5297351444641213,0.72782906266796,2.134580002064878,0.6965638883150155,0.0072198901921648,2796295.623877973,63477.419711640025,0.0239415756733052,0.0238801107585332,3547.1853423840525,3528.995430565069,71613938.11535202,1631153.4646231665,183.9183111230261,4.189114553548817,71246702.94335143,1622788.9347717932,182.9751808554163,4.1676328386189,0.702~0.878,0.756,0.045~0.070,0.056,0.00994,0.0248,0.024,0.0283,0.00977,0.0247,0.0207,0.0278,0.0185,0.0276,0.024,0.0283,0.0182,0.0274,0.0235,0.0281,0.0136,0.0267,0.024,0.0283,0.0189,0.0277,0.024,0.0283,0.5093581462544977,1.0,0.6687394227675222,0.8427815571620078,0.8552741584289582
6,12,1.2044,16.01,0.698,19324.14608,450.76,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19380.186103632,452.2689882160261,0.0050124027978537,0.6929875972021462,2.894010933453939,0.0031,1.2075,0.5064,0.5095,1.0051544163705737,0.0473123160346607,0.0477244675841671,0.534928467584167,0.7313880417289901,2.142460862944833,0.6928361843931863,0.0071770857673326,2700286.2626838405,62805.43588481117,0.0239415756733052,0.0238801107585332,3654.431738889002,3635.6918692000368,70823567.20268835,1652786.145051862,181.8884872194206,4.244671420748344,70460385.0405584,1644310.683148333,180.95576585753489,4.222904811058849,0.702~0.878,0.756,0.045~0.070,0.056,0.0108,0.0254,0.0249,0.0285,0.0105,0.0252,0.0215,0.028,0.0189,0.0277,0.0249,0.0285,0.0186,0.0276,0.0245,0.0284,0.0147,0.0271,0.0249,0.0285,0.0194,0.028,0.0249,0.0285,0.5393376515580677,1.0,0.695023293310845,0.8331416734685785,0.852016703097232
6,12,1.2044,16.01,0.702,19334.60282,454.59,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19390.673168178,456.1086124498865,0.0050124027978537,0.6969875972021462,2.894010933453939,0.0031,1.2075,0.5024,0.5055,1.0051544163705737,0.0469386010580836,0.0473497907042128,0.5401537907042129,0.7349515567057552,2.150341723824787,0.6890774225747789,0.0071345950819314,2717837.93551022,63716.29991325784,0.0239415756733052,0.0238801107585332,3764.8424402184537,3745.536386153088,73002829.28796174,1717177.0615004837,187.485249704013,4.410039628621774,72628471.90341306,1708371.4039688471,186.52382823028083,4.387425013308513,0.702~0.878,0.756,0.045~0.070,0.056,0.0119,0.026,0.0258,0.0288,0.0114,0.0258,0.0222,0.0283,0.0193,0.028,0.0258,0.0288,0.0191,0.0278,0.0254,0.0286,0.016,0.0275,0.0258,0.0288,0.0199,0.0281,0.0258,0.0288,0.5743644218894264,1.0,0.722141629548662,0.8269930948042264,0.8406103255865056
6,12,1.2044,16.01,0.706,18770.53947,449.17,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,18824.974034463,450.6636572916764,0.0050124027978537,0.7009875972021462,2.894010933453939,0.0031,1.2075,0.4983999999999999,0.5015,1.0051544163705737,0.0465648860815065,0.0469751138242586,0.5454111138242587,0.738519541937963,2.1582225847047414,0.6852875827223831,0.007092419020501,2654238.8400979,63331.00155273509,0.0239415756733052,0.0238801107585332,3878.512565240949,3858.623612524671,73012898.33299933,1747904.657503208,187.5111089404504,4.48895398119639,72638489.31454274,1738941.4293323888,186.549554860952,4.465934694298188,0.702~0.878,0.756,0.045~0.070,0.056,0.0133,0.0266,0.0268,0.029,0.0126,0.0264,0.023,0.0285,0.0198,0.0281,0.0268,0.029,0.0195,0.028,0.0263,0.0289,0.0176,0.028,0.0268,0.029,0.0204,0.0284,0.0268,0.029,0.6171706337002475,1.0,0.7574816865289467,0.8179479086269843,0.8370652026071873
6,12,1.2044,16.01,0.71,18844.54503,456.61,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,18899.194210587,458.1236060526532,0.0050124027978537,0.7049875972021462,2.894010933453939,0.0031,1.2075,0.4943999999999999,0.4974999999999999,1.0051544163705737,0.0461911711049294,0.0466004369443044,0.5507004369443045,0.7420919329465214,2.1661034455846955,0.6814666479528375,0.0070505583242137,2680524.48352657,64762.2470452962,0.0239415756733052,0.0238801107585332,3995.5403966334834,3975.0513269997264,75512493.93222202,1830451.37463478,193.9305492505069,4.70094976306688,75125267.0260194,1821064.848169499,192.93607637993992,4.676843365063388,0.702~0.878,0.756,0.045~0.070,0.056,0.0151,0.0273,0.0278,0.0293,0.0142,0.027,0.0238,0.0287,0.0203,0.0283,0.0278,0.0293,0.02,0.0282,0.0273,0.0291,0.0195,0.0284,0.0278,0.0293,0.0208,0.0286,0.0278,0.0293,0.667882320666673,1.0,0.7922420244512522,0.8116276720178299,0.8279369287595066
6,12,1.2044,16.01,0.714,17487.00848,436.38,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,17537.720804591998,437.8161929017441,0.0050124027978537,0.7089875972021462,2.894010933453939,0.0031,1.2075,0.4903999999999999,0.4934999999999999,1.0051544163705737,0.0458174561283523,0.0462257600643502,0.5560217600643502,0.7456686664091164,2.1739843064646496,0.6776146046801306,0.0070090135972259,2502166.754467873,62259.83070894784,0.0239415756733052,0.0238801107585332,4116.0275067127695,4094.920581033691,72185741.23674947,1802063.4928678423,185.3868110708002,4.628044244834864,71815573.86714652,1792822.5390231684,184.43615035806903,4.6043117052063245,0.702~0.878,0.756,0.045~0.070,0.056,0.0177,0.028,0.0288,0.0295,0.0162,0.0276,0.0246,0.029,0.0207,0.0286,0.0288,0.0295,0.0204,0.0284,0.0283,0.0294,0.0219,0.0289,0.0288,0.0295,0.0213,0.0288,0.0288,0.0295,0.7260056241423551,1.0,0.837509486478971,0.8025404008522494,0.8218136928119035
6,12,1.2044,16.01,0.718,17794.45314,450.65,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,17846.057054106,452.128034859281,0.0050124027978537,0.7129875972021462,2.894010933453939,0.0031,1.2075,0.4863999999999999,0.4894999999999999,1.0051544163705737,0.0454437411517752,0.045851083184396,0.561375083184396,0.7492496801363321,2.181865167344604,0.6737314426580098,0.0069677853127885,2561223.7250409755,64676.21773203706,0.0239415756733052,0.0238801107585332,4240.078889371684,4218.335830112376,75668689.77363749,1917058.5358999425,194.3316900914324,4.923373543272784,75280661.89756507,1907227.8892452023,193.33516017680952,4.898126559549103,0.702~0.878,0.756,0.045~0.070,0.056,0.0212,0.0287,0.0298,0.0298,0.019,0.0283,0.0255,0.0292,0.0212,0.0287,0.0298,0.0298,0.0209,0.0286,0.0294,0.0296,0.0247,0.0293,0.0298,0.0298,0.0218,0.029,0.0298,0.0298,0.8022320356397712,1.0,0.8834506538935152,0.7960957521669786,0.813264618142863
6,12,1.2044,16.01,0.722,17805.95481,455.22,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,17857.592078948997,456.7097893685703,0.0050124027978537,0.7169875972021462,2.894010933453939,0.0031,1.2075,0.4823999999999999,0.4854999999999999,1.0051544163705737,0.0450700261751981,0.0454764063044418,0.5667604063044418,0.7528349130483003,2.1897460282245578,0.6698171550222772,0.006926873819125,2578016.0784283853,65717.9576078232,0.0239415756733052,0.0238801107585332,4367.803098472887,4345.405071435905,77998446.01369831,1994818.4331069407,200.31495039350003,5.123075854635345,77598471.1834986,1984589.034896609,199.28773841217367,5.096804800533856,0.702~0.878,0.756,0.045~0.070,0.056,0.026,0.0295,0.0309,0.03,0.0227,0.029,0.0263,0.0295,0.0216,0.029,0.0309,0.03,0.0214,0.0288,0.0304,0.0299,0.0282,0.0298,0.0309,0.03,0.0223,0.0292,0.0309,0.03,0.8941508617481612,1.0,0.9423212425881474,0.7875860414523689,0.8069921679340686
6,12,1.2044,16.01,0.726,17562.86596,459.47,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,17613.798271284,460.96598847294223,0.0050124027978537,0.7209875972021462,2.894010933453939,0.0031,1.2075,0.4783999999999999,0.4814999999999999,1.0051544163705737,0.044696311198621,0.0451017294244876,0.5721777294244876,0.7564243051518689,2.1976268891045123,0.6658717383327506,0.0068862793450858,2557810.5953331064,66722.53287660884,0.0239415756733052,0.0238801107585332,4499.312393074971,4476.239988400145,79249980.85111059,2074029.984722363,203.5291315943402,5.326506292591107,78843588.16953479,2063394.3908949844,202.48543734130547,5.299192050336042,0.702~0.878,0.756,0.035~0.045,0.04,0.0328,0.0303,0.032,0.0303,0.0278,0.0297,0.0272,0.0297,0.0392,0.0308,0.032,0.0303,0.0386,0.0307,0.0315,0.0301,0.0324,0.0303,0.032,0.0303,0.0387,0.0307,0.032,0.0303,1.0140646590432767,1.0,1.0075096116480877,1.1482412818939611,1.1328579974458213
6,12,1.2044,16.01,0.73,17936.62095,469.37,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,17988.637150755,470.8981350519428,0.0050124027978537,0.7249875972021462,2.894010933453939,0.0031,1.2075,0.4743999999999999,0.4774999999999999,1.0051544163705737,0.0443225962220439,0.0447270525445334,0.5776270525445334,0.7600177975182775,2.2055077499844664,0.6618951926148667,0.0068460020055857,2627612.0188217685,68561.18353705356,0.0239415756733052,0.0238801107585332,4634.7228898917765,4610.956102274219,83372348.36056179,2182482.365332589,214.11616102072736,5.6050327806467655,82944816.2418705,2171290.629367305,213.01817664380485,5.5762902588494825,0.702~0.878,0.756,0.035~0.045,0.04,0.0423,0.0312,0.0331,0.0305,0.0347,0.0305,0.0281,0.0299,0.04,0.031,0.0331,0.0305,0.0394,0.0309,0.0327,0.0303,0.0376,0.0308,0.0331,0.0305,0.0395,0.0309,0.0331,0.0305,1.1742688226142488,1.0,1.0875036874764465,1.1383479757977186,1.1240763984966313
6,12,1.2044,16.01,0.734,19126.82748,496.19,13,0.2794272132442921,0.0193932132481473,0.9806067867518524,0.019776747938269,1.0029,0.00069905,19182.295279692,497.8085435704203,0.0050124027978537,0.7289875972021462,2.894010933453939,0.0031,1.2075,0.4703999999999999,0.4734999999999999,1.0051544163705737,0.0439488812454668,0.0443523756645792,0.5831083756645793,0.7636153322613286,2.2133886108644205,0.657887521400905,0.0068060418068338,2818421.605995911,72904.34206586596,0.0239415756733052,0.0238801107585332,4774.154723412534,4749.672931499543,91579245.6154355,2376615.009641836,235.19304524744464,6.103602598406164,91109628.65398452,2364427.764465636,233.9869789327328,6.072303418259996,0.702~0.878,0.756,0.035~0.045,0.04,0.0558,0.0321,0.0343,0.0307,0.0443,0.0313,0.029,0.0301,0.0408,0.0312,0.0343,0.0307,0.0402,0.0311,0.0338,0.0306,0.0439,0.0313,0.0343,0.0307,0.0403,0.0311,0.0343,0.0307,1.3921129873021783,1.0,1.1818629366796165,1.1255666248722973,1.1150222520633335
