Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata
6,12,0.1506,180.0,0.035651558,2704.9724,113.5,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.031700000400167266,2.894010933453939,0.0031,0.1537,0.11494844200000001,0.11804844200000002,1.0415923733132983,0.06924494146080001,0.07257618214160001,0.07384721572942737,0.27174844200000003,0.8769485300369759,1.8424330233708972e-33,-1.1885556341560495e-05,-227584836.77717817,-9549405.744106565,2.20196617182314e-36,2.1575543622418014e-36,902.3164441862695,866.2855713084831,2440741.0775899994,102412.91641514159,6.268290624597233,0.26301598711017754,2343278.5609076787,98323.41234351283,6.017988212277172,0.25251335728729024,0.045~0.070,0.056,0.270~0.340,0.3,0.0192,0.0141,0.025,0.0149
6,12,0.25,80.0,0.04372,12072.895,361.5,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.03918342923456549,2.894010933453939,0.0031,0.2531,0.20628,0.20937999999999998,1.0249537599999998,0.08522992695543279,0.08758350585632164,0.08949494425632165,0.2991570561700353,0.8771007760796783,0.41001945178380445,-1.7350997680185206e-05,-695804081.2712007,-20834536.818181474,0.0007325829438526673,0.0007236101776498096,598.9689138068528,584.3862788569631,7231288.804654185,216527.2623411773,18.571334843401612,0.5560834866773614,7055234.184080836,211255.63980679217,18.119192853540646,0.5425449502008378,0.070~0.100,0.093,0.270~0.340,0.3,0.0232,0.0181,0.0233,0.0181
6,12,0.1776,135.0,0.04259,3913.4214,117.2,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03790013865856036,2.894010933453939,0.0031,0.1807,0.13501000000000002,0.13811,1.0352145853623895,0.08186524801474411,0.08520674224245221,0.08702065034245221,0.2949926276069492,0.8773544143335478,0.0774892908579081,-1.0096874020962643e-05,-387587424.76880896,-11607552.967054458,8.488498748412878e-05,8.342874254112492e-05,985.6844540461865,952.1547203675996,3857398.636111663,115522.21801421305,9.906538603409606,0.29668318477524697,3726182.6587975803,111592.53322708268,9.569550838526586,0.28659100148921246,0.070~0.100,0.093,0.270~0.340,0.3,0.0228,0.0175,0.0237,0.0177
6,12,0.25,80.0,0.04392,12664.016,379.2,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.03938342923456549,2.894010933453939,0.0031,0.2531,0.20607999999999999,0.20917999999999998,1.0249537599999998,0.08514729177319948,0.08749984599782863,0.08942881239782863,0.29904650540982525,0.8775602103381712,0.409967095398226,-1.5884002991111606e-05,-797281139.2119825,-23873075.333226345,0.0007325829438526673,0.0007236101776498096,599.1517337449819,584.5646478188265,7587667.142574191,227198.33743609715,19.48658268140632,0.5834888516241038,7402936.053011984,221666.91445289901,19.012157857156716,0.5692830978288268,0.070~0.100,0.093,0.270~0.340,0.3,0.0233,0.0182,0.0234,0.0182
6,12,0.1776,135.0,0.04277,4116.8071,123.3,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03808013865856036,2.894010933453939,0.0031,0.1807,0.13483,0.13793,1.0352145853623895,0.08175610243558216,0.08509569153212246,0.08692496443212246,0.29483039943690076,0.8778036620038775,0.07747471088184292,-9.22199606290466e-06,-446411717.3677611,-13370207.399672657,8.488498748412875e-05,8.342874254112489e-05,985.9011130756795,952.3640093715959,4058764.70220786,121561.60724223129,10.423685233919526,0.31219349319094347,3920698.9155654525,117426.48235551777,10.069105846562804,0.30157370037600106,0.070~0.100,0.093,0.270~0.340,0.3,0.0228,0.0176,0.0238,0.0178
6,12,0.25,80.0,0.04412,12734.149,381.3,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.03958342923456549,2.894010933453939,0.0031,0.2531,0.20588,0.20898,1.0249537599999998,0.08506465659096618,0.08741618613933565,0.08936276053933565,0.29893604757428577,0.8780196445966643,0.4099144356653269,-1.4417261214034389e-05,-883257146.4824418,-26447464.212469567,0.0007325829438526672,0.0007236101776498095,599.335669549063,584.7441054795127,7632029.717052531,228526.69079905775,19.600514270561263,0.5869003175135621,7446218.5660478305,222962.92741933817,19.123315641635642,0.5726115073850376,0.070~0.100,0.093,0.270~0.340,0.3,0.0233,0.0183,0.0235,0.0183
6,12,0.1597,145.0,0.0372,3997.1555,180.0,1,2.5307274153917776,0.9095760221444957,0.0904239778555042,10.059013590377335,0.99185,0.002432,0.0040454935074335785,0.03315450649256642,2.894010933453939,0.0031,0.1628,0.12250000000000001,0.12560000000000002,1.0391995950453436,0.07117705246087325,0.07439487774593426,0.07577871774593425,0.2752793449315336,0.8780391587500657,0.046528403559485045,-9.821547866017601e-06,-406978162.15202636,-18327050.120358028,5.7081403651921924e-05,5.599447274700203e-05,878.8826925719321,845.7304032471102,3513030.7884687074,158198.8846629478,9.022136005111683,0.4062850396788675,3380515.932856404,152231.47258447984,8.681812471951568,0.39095958237083406,0.070~0.100,0.093,0.270~0.340,0.3,0.0202,0.015,0.0252,0.0157
6,12,0.2411,90.0,0.0486,8619.1765,290.0,1,1.5707963267948966,0.4999999999999999,0.5000000000000001,0.9999999999999998,0.99185,0.002432,0.005090524647301448,0.04350947535269855,2.894010933453939,0.0031,0.2442,0.1925,0.1956,1.0258807921181106,0.09282349999999999,0.09553103999999997,0.09789299999999997,0.31287857069476643,0.878322137296,0.32792808824365377,-1.048953241856125e-05,-821693108.5267774,-27646608.869509224,0.00045828374063992,0.00045246605187667776,770.8241822681365,751.3779263540308,6643869.677437238,223539.01285775958,17.062730001351422,0.5740910051432306,6476258.965449393,217899.59864266895,16.63227358621505,0.5596079091781407,0.070~0.100,0.093,0.270~0.340,0.3,0.0241,0.0199,0.0221,0.0195
6,12,0.1776,135.0,0.04298,4426.3942,132.5,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03829013865856035,2.894010933453939,0.0031,0.1807,0.13462000000000002,0.13772,1.0352145853623895,0.0816287659265599,0.0849661323700711,0.0868134127700711,0.2946411593278697,0.8783277842859288,0.0774575922898699,-8.201339096994807e-06,-539716032.6686102,-16155898.254292592,8.488498748412878e-05,8.342874254112492e-05,986.1556007713058,952.609840235288,4365113.431551623,130665.61710219801,11.210447453654396,0.3355743344343817,4216626.671680405,126220.80383117565,10.829105010851485,0.32415920252602487,0.070~0.100,0.093,0.270~0.340,0.3,0.0229,0.0177,0.0239,0.0179
6,12,0.25,80.0,0.04434,12353.427,369.9,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.039803429234565486,2.894010933453939,0.0031,0.2531,0.20566,0.20876,1.0249537599999998,0.08497375789050954,0.08732416029499335,0.08929019589499335,0.2988146514061741,0.8785250222810066,0.40985615879206755,-1.2804139973878059e-05,-964799434.026997,-28889093.74269878,0.0007325829438526674,0.0007236101776498098,599.539291755514,584.9427702528884,7406364.874333444,221769.58402036462,19.020963727119767,0.5695467729449974,7226047.811496829,216370.33071654342,18.557874969032525,0.5556804562041878,0.070~0.100,0.093,0.270~0.340,0.3,0.0234,0.0184,0.0236,0.0184
6,12,0.1776,135.0,0.04318,4633.7875,138.7,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03849013865856036,2.894010933453939,0.0031,0.1807,0.13442,0.13752,1.0352145853623895,0.0815074930608244,0.08484274269192692,0.08670725509192692,0.2944609568209798,0.8788269483640729,0.07744117975961495,-7.229319203862639e-06,-640971489.7530266,-19185762.322666883,8.488498748412879e-05,8.342874254112493e-05,986.399698324929,952.8456343953343,4570766.592101827,136813.63815766765,11.738604163938671,0.351363630191996,4415284.19009067,132159.68949063285,11.33929557206676,0.33941139852564656,0.070~0.100,0.093,0.270~0.340,0.3,0.023,0.0178,0.024,0.018
6,12,0.25,80.0,0.04452,12233.199,366.3,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.039983429234565486,2.894010933453939,0.0031,0.2531,0.20548,0.20858,1.0249537599999998,0.08489938622649956,0.08724886642234965,0.08923089682234965,0.29871541108946764,0.8789385131136502,0.4098082034721747,-1.1484545118570773e-05,-1065187943.7713764,-31895037.74143257,0.0007325829438526673,0.0007236101776498096,599.7069021626555,585.106299978504,7336333.875829295,219672.63826218073,18.841110708139077,0.564161414556515,7157721.803790736,214324.43768212604,18.382400693021587,0.5504262109897671,0.070~0.100,0.093,0.270~0.340,0.3,0.0234,0.0185,0.0237,0.0185
6,12,0.1776,135.0,0.04337,4662.8426,139.6,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.038680138658560355,2.894010933453939,0.0031,0.1807,0.13423000000000002,0.13733,1.0352145853623895,0.0813922838383757,0.08472552249768997,0.08660647939768996,0.2942897881301524,0.87930115423831,0.07742548892930154,-6.305931662938599e-06,-739437540.5944519,-22137886.590249795,8.488498748412874e-05,8.342874254112488e-05,986.6331596444618,953.0711541308885,4600515.127362797,137733.98908636687,11.815004100984005,0.3537272676751661,4444020.778312673,133048.73311667203,11.41309663527202,0.34169463285850005,0.070~0.100,0.093,0.270~0.340,0.3,0.023,0.0179,0.024,0.0181
6,12,0.25,80.0,0.04471,12403.522,371.4,16,1.3962634015954636,0.41317591116653474,0.5868240888334652,0.7040881910418472,1.0019,0.0029024,0.004536570765434511,0.04017342923456549,2.894010933453939,0.0031,0.2531,0.20529,0.20839,1.0249537599999998,0.08482088280337792,0.08716938955678129,0.08916837365678129,0.29861073935272536,0.8793749756592186,0.4097573156191876,-1.0091867475279569e-05,-1229061125.7413874,-36801910.14296997,0.0007325829438526673,0.0007236101776498096,599.8848137394032,585.2798800790811,7440684.48468259,222797.2198228143,19.109103060606053,0.572185938534965,7259531.868718244,217372.9474613707,18.643868442032012,0.5582553680616432,0.070~0.100,0.093,0.270~0.340,0.3,0.0235,0.0185,0.0237,0.0186
6,12,0.1776,135.0,0.04359,4297.1491,128.7,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03890013865856035,2.894010933453939,0.0031,0.1807,0.13401000000000002,0.13711,1.0352145853623895,0.08125888368606665,0.0845897938517314,0.0864898819517314,0.29409162169591196,0.8798502347242685,0.07740719977013885,-5.236784642511613e-06,-820570138.6144924,-24576149.065827195,8.488498748412876e-05,8.34287425411249e-05,986.9054012531989,953.3341349781317,4240879.656780322,127014.72514128669,10.891391322380448,0.3261981445303733,4096618.920120557,122694.10317168554,10.520902116702484,0.3151019596735914,0.070~0.100,0.093,0.270~0.340,0.3,0.0231,0.018,0.0241,0.0182
6,12,0.1776,135.0,0.04378,4171.9116,124.9,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.039090138658560356,2.894010933453939,0.0031,0.1807,0.13382,0.13692,1.0352145853623895,0.08114367446361792,0.08447257365749443,0.08638926205749443,0.2939205029552965,0.8803244405985056,0.07739129988634522,-4.313464019978803e-06,-967183586.2492026,-28955846.02572245,8.488498748412876e-05,8.34287425411249e-05,987.1421827081408,953.5628619090404,4118269.9228894124,123294.0586202468,10.576506039181288,0.31664276019025495,3978179.9649275243,119100.00145243916,10.216728192135017,0.305871617988661,0.070~0.100,0.093,0.270~0.340,0.3,0.0232,0.0181,0.0242,0.0182
6,12,0.1776,135.0,0.04398,4215.9952,126.2,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.039290138658560354,2.894010933453939,0.0031,0.1807,0.13362000000000002,0.13672,1.0352145853623895,0.08102240159788243,0.08434918397935028,0.08628342437935027,0.2937404030421254,0.8808236046766496,0.07737445797551783,-3.3415815744302413e-06,-1261676576.2238953,-37766547.7226956,8.488498748412879e-05,8.342874254112493e-05,987.3930996250273,953.8052434601067,4162844.5685322373,124609.00917267844,10.690982267710023,0.3200198050948931,4021238.3281626413,120370.22172466546,10.327310316988543,0.3091337869654012,0.070~0.100,0.093,0.270~0.340,0.3,0.0232,0.0182,0.0243,0.0183
6,12,0.361,60.0,0.0584,17188.7605,300.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.005736716996082247,0.05266328300391775,2.894010933453939,0.0031,0.3641,0.3026,0.30569999999999997,1.0172482562288505,0.10923859999999996,0.11130536999999996,0.11471592999999997,0.33869740182056307,0.880960752896,0.5927350905338312,-5.806269499933837e-06,-2960379379.599219,-51668287.18567378,0.0012264948150755494,0.001216052261033434,522.2002812611809,513.3459586326402,8975975.567631075,156660.08437835425,23.052024655049067,0.4023331057823931,8823780.73657936,154003.78758979205,22.66115917515326,0.39551122680114004,0.100~0.145,0.12,0.270~0.340,0.3,0.024,0.0225,0.0185,0.0217
6,12,0.48,36.0,0.0425,81847.462,2820.0,1,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.99185,0.002432,0.00390450450644797,0.03859549549355203,2.894010933453939,0.0031,0.4831,0.4375,0.4406,1.012958376736111,0.08021286236252206,0.08130293988338828,0.08310918988338828,0.28828664534346415,0.8810891182126116,0.8224790153375293,-1.8160644794983353e-05,-4506858810.575345,-155280830.15967524,0.0057345533091857775,0.005697755306166783,151.81071665911625,149.86866207501134,12425321.862949785,428106.22097870783,31.910606682637447,1.0994587815690313,12266369.624175332,422629.627051532,31.502386885291124,1.0853938392924263,0.070~0.100,0.093,0.270~0.340,0.3,0.023,0.0178,0.0251,0.0182
6,12,0.198,135.0,0.0533,3559.2499999999995,75.0,19,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.15,0.2,0.005811512047576933,0.04748848795242307,2.894010933453939,0.0031,0.2011,0.1447,0.1478,1.0315582593612898,0.0978192670901266,0.1014792357447193,0.1043201257447193,0.3229862624705876,0.8812046399512806,0.07702270016640425,-2.0945527059524094e-06,-1699288821.8497136,-35807167.70070339,6.829461031597268e-05,6.724183412512477e-05,1229.4415799703372,1191.8295150208685,4375889.943509422,92208.11849777529,11.238123600662021,0.23680811127334456,4242019.201338026,89387.21362656514,10.894317891090644,0.2295634872042701,0.070~0.100,0.093,0.270~0.340,0.3,0.0243,0.0213,0.0209,0.0206
6,12,0.1776,135.0,0.04418,4532.5956,135.7,16,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.0019,0.0029024,0.004689861341439644,0.03949013865856035,2.894010933453939,0.0031,0.1807,0.13342,0.13652,1.0352145853623895,0.08090112873214694,0.08422579430120611,0.08617766670120611,0.29356032889545225,0.8813227687547938,0.07735750782229056,-2.3697343323466423e-06,-1912702001.2878711,-57263803.012729414,8.488498748412876e-05,8.34287425411249e-05,987.6457401535538,954.0492899912305,4476598.736178741,134023.52693883723,11.496763071558671,0.3441980901209257,4324319.613997375,129464.48865180997,11.105681115895491,0.33248960649103976,0.070~0.100,0.093,0.270~0.340,0.3,0.0233,0.0182,0.0244,0.0184
6,12,1.5,11.95,0.05,604348.513146,9575.767,4,0.20856684561332237,0.010835667281144701,0.9891643327188553,0.010954365137045903,0.99241,0.0045501,0.004349535909226265,0.04565046409077374,2.894010933453939,0.0031,1.5031,1.45,1.4531,1.0041376044444443,0.0942703053459589,0.09466709057815348,0.09716709057815348,0.3117163623843854,0.8818165075178465,0.9780072542377892,-6.625385258581239e-05,-9121711259.933815,-144531474.41648632,0.04987391744823142,0.049771057263220765,20.744461402472076,20.658982703819056,12536884.404598584,198644.1289305658,32.19712066000858,0.5101561744665789,12485225.480161978,197825.6048288013,32.06445064650494,0.5080540477804646,0.070~0.100,0.093,0.270~0.340,0.3,0.0243,0.0207,0.0225,0.0204
6,12,0.32,60.0,0.0478,24538.369,470.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.004515787616863609,0.04328421238313639,2.894010933453939,0.0031,0.3231,0.2722,0.2753,1.0194688476562501,0.08710399999999999,0.08894942999999998,0.09123426999999998,0.30205011173644675,0.883400649696,0.5938978292889675,4.034201909855053e-06,6082583258.923114,116503836.57095806,0.0015609182694869203,0.0015459419567806084,408.0704976335162,400.27755489701,10013384.448944846,191793.1338877526,25.71628938362646,0.49256150685094174,9822158.344480589,188130.4508015947,25.22518411695265,0.48315503507864543,0.070~0.100,0.093,0.270~0.340,0.3,0.0241,0.0198,0.0238,0.0198
6,12,1.3,13.54,0.05,511821.56376,7897.703,4,0.2363175807200322,0.01389664607932005,0.98610335392068,0.014092484346663997,0.99241,0.0045501,0.004188524512164671,0.04581147548783533,2.894010933453939,0.0031,1.3031000000000001,1.25,1.2531,1.0047749171597633,0.09032819951558033,0.09076814565168373,0.09326814565168373,0.30539833930734417,0.8857154524443163,0.9718538879469117,0.00023580275408957696,2170549558.4057884,33492836.122685038,0.04024524834094823,0.040149507208374416,25.61857140148579,25.496826168693396,13112137.276005672,202327.86821322856,33.674480226625995,0.5196167225849296,13049825.440577542,201366.36052296835,33.514451497072564,0.5171473866542674,0.070~0.100,0.093,0.270~0.340,0.3,0.0243,0.0207,0.0235,0.0206
6,12,1.3,11.95,0.04,952318.918543,16964.28,4,0.20856684561332237,0.010835667281144701,0.9891643327188553,0.010954365137045903,0.99241,0.0045501,0.0032682483374635307,0.03673175166253647,2.894010933453939,0.0031,1.3031000000000001,1.26,1.2631000000000001,1.0047749171597633,0.07099529202606009,0.07133967597128305,0.07293967597128305,0.2700734640265183,0.886355202124717,0.9780906736859958,0.00046677167302232574,2040224318.619803,36343850.71004211,0.06640018595178739,0.06624222372597928,15.471912537325425,15.398386517311247,14734195.015337631,262469.8564186989,37.8402352152909,0.6740728688244262,14664174.795472959,261222.54042789282,37.6604098779211,0.6708695224298139,0.070~0.100,0.093,0.270~0.340,0.3,0.0223,0.0169,0.0279,0.0176
6,12,0.198,135.0,0.0563,3662.7499999999995,75.0,19,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.15,0.2,0.005811512047576933,0.05048848795242307,2.894010933453939,0.0031,0.2011,0.1417,0.14479999999999998,1.0315582593612898,0.09579122423407697,0.09941944070253961,0.10258913070253961,0.3202953803952527,0.8889010509934603,0.07675481852096958,9.97462347534837e-06,367206843.351255,7519080.813963314,6.829461031597271e-05,6.72418341251248e-05,1234.4487006284132,1196.6834538194162,4521476.97822672,92583.65254713099,11.6120189938114,0.23777255464769778,4383152.320477066,89751.2590364562,11.256774775863088,0.2304984255517662,0.070~0.100,0.093,0.270~0.340,0.3,0.0242,0.0221,0.0213,0.0217
